AppID,Name,Release date,Estimated owners,Required age,Price,DLC count,Supported languages,Windows,Mac,Linux,Positive,Negative,Achievements,Recommendations,Average playtime forever,Median playtime forever,Categories,Genres,Tags,Developer,Publisher
1398440,Transcender,2020-09-30,0 - 20000,0,0.0,0,['English'],True,False,False,60,12,10,0,0,0,"Single-player,Steam Achievements,Partial Controller Support",Indie,"['Choose Your Own Adventure', 'Exploration', 'Walking Simulator']",Aldo Jeffrey,Aldo Jeffrey
843040,RECOG The First Wave,2018-06-15,0 - 20000,0,24.99,0,['English'],True,True,True,6,8,60,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Casual,Indie,Simulation,Strategy","['Open World Survival Craft', 'Strategy', 'Casual']",LozMarblz Inc.,LozMarblz Inc.
1649830,Tales of the Mirror,2021-08-11,20000 - 50000,0,7.99,0,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",True,True,False,114,98,60,199,0,0,"Single-player,Steam Achievements,Steam Cloud",Indie,"['Strategy', 'RPG', 'Word Game']",Cotton Game,Cotton Game
488160,Galaxy Combat Wargames,2016-09-29,20000 - 50000,0,0.0,0,['English'],True,False,False,11,10,0,0,66,66,"Multi-player,PvP,Online PvP,In-App Purchases","Action,Free to Play,Indie","['Free to Play', 'Action', 'Indie']",Fork Particle Games,Fork Particle Games
808210,The Villa: Allison's Diary,2018-03-21,0 - 20000,0,5.99,0,['English'],True,False,False,8,4,0,0,0,0,"Single-player,Partial Controller Support","Adventure,Indie,Simulation","['Adventure', 'Indie', 'Simulation']",KR Games,Star Consult S.r.l.
1491850,ZombieWave-UnlimitedChallenges,2021-01-06,100000 - 200000,0,1.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Simplified Chinese', 'Portuguese', 'Spanish - Latin America', 'Arabic', 'Korean']",True,False,False,5,2,19,0,0,0,"Single-player,Steam Achievements,Stats,Steam Leaderboards","Action,Indie,Strategy","['Horror', 'Tactical RPG', 'Wargame']",AlloyStove,AlloyStove
909370,RoomESC- Secret of the Hidden Room: the Collaborator,2018-08-13,0 - 20000,0,4.99,0,"['English', 'Korean']",True,False,False,9,0,0,0,0,0,"Single-player,Steam Cloud","Adventure,Indie,Simulation","['Adventure', 'Indie', 'Simulation']",PuzzleSpace,PuzzleSpace
781590,三国游侠志,2018-02-02,0 - 20000,0,5.99,1,"['Simplified Chinese', 'Traditional Chinese']",True,False,False,62,16,0,0,0,0,Single-player,"Adventure,RPG,Strategy","['Strategy', 'Adventure', 'RPG']",Flying Star Games,Flying Star Games
810340,World of Islands - Treasure Hunt,2018-06-12,0 - 20000,0,4.99,0,['English'],True,True,True,11,2,0,0,0,0,"Single-player,Captions available,Partial Controller Support,Steam Cloud,Stats","Action,Adventure,Casual,Indie,RPG,Strategy,Early Access","['RPG', 'Indie', 'Early Access']","SilverDam™,MJM",SilverDam™
1452860,Orlando the Fireman,2020-11-05,0 - 20000,0,0.99,0,['English'],True,False,False,1,2,0,0,0,0,Single-player,"Casual,Indie","['Casual', 'Arcade', 'Clicker']",IndigoWare,IndigoWare
694470,Guitar Hardness,2017-09-13,0 - 20000,0,0.99,0,['English'],True,False,False,2,6,0,0,0,0,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Remote Play Together","Casual,Indie","['Casual', 'Indie', 'Music']",Lonely Dev,Lonely Dev
1574580,Strange Horticulture,2022-01-21,100000 - 200000,0,14.99,0,"['English', 'German', 'Russian', 'Simplified Chinese', 'French', 'Italian', 'Spanish - Spain', 'Korean']",True,False,False,3226,139,18,3142,485,666,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Simulation","['Mystery', 'Exploration', 'Puzzle']",Bad Viking,Iceberg Interactive
920280,Monster Pub,2018-09-03,0 - 20000,0,9.99,0,['English'],True,True,False,5,0,0,0,0,0,Single-player,"Casual,Indie","['Indie', 'Casual', 'Card Game']",Alex Ilitchev,Alex Ilitchev
782340,Lake of Voices,2018-08-28,50000 - 100000,0,0.0,0,['English'],True,True,False,433,20,24,0,0,0,"Single-player,Steam Achievements","Casual,Free to Play,Indie","['Free to Play', 'Indie', 'Visual Novel']",GB Patch Games,GB Patch Games
1291170,Terrordrome - Reign of the Legends,2020-07-23,100000 - 200000,0,14.99,0,['English'],True,False,False,62,17,0,0,0,0,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Partial Controller Support,Remote Play Together","Action,Adventure,Casual,Indie,Early Access","['Early Access', '2D Fighter', 'Action']",Huracan Studio,Forthright Entertainment
453710,TableTop Soccer,2016-04-22,0 - 20000,0,0.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil', 'Russian', 'Portuguese']",True,True,True,87,22,20,0,107,107,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Stats,Steam Leaderboards,Steam Turn Notifications","Casual,Indie,Simulation,Sports,Strategy","['Sports', 'Strategy', 'Indie']",Dancing Developers,Dancing Developers
912820,Survive in Angaria 2,2018-08-21,20000 - 50000,0,1.99,0,['English'],True,False,False,11,11,0,0,0,0,"Single-player,Partial Controller Support","Adventure,Casual,Indie,RPG","['RPG', 'Indie', 'Casual']",Cloaz Studio,Cloaz Studio
1823540,Criminal Archives: City on Fire Collector's Edition,2021-12-14,0 - 20000,0,9.99,0,['English'],True,False,False,5,0,0,0,0,0,Single-player,"Adventure,Casual","['Hidden Object', 'Detective', 'Visual Novel']",DominiGames,DominiGames
1248100,Protective Clothing,2020-03-27,20000 - 50000,0,5.99,0,"['English', 'Thai']",True,False,False,9,0,19,0,0,0,"Single-player,Steam Achievements,Partial Controller Support","Adventure,Indie,RPG","['Adventure', 'RPG', 'Indie']",Tukata Mayakon,Whateverzone
967330,Starfighter: Infinity,2019-07-16,0 - 20000,0,19.99,0,['English'],True,True,True,97,9,33,0,0,0,"Single-player,Multi-player,MMO,PvP,Online PvP,Co-op,Partial Controller Support","Indie,Massively Multiplayer,RPG,Early Access","['RPG', 'Massively Multiplayer', 'Indie']",Ben Olding Games,Ben Olding Games
1156990,Return to Shironagasu Island,2020-03-02,50000 - 100000,0,4.99,1,"['Simplified Chinese', 'Japanese', 'English', 'Korean', 'Spanish - Spain', 'Spanish - Latin America', 'German', 'Polish']",True,False,False,1885,64,6,1831,261,261,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud",Adventure,"['Adventure', 'Visual Novel', 'Horror']",HYOGO ONIMUSHI,TABINOMICHI
1544450,Pixel Game Maker Series DRAGON PEAK,2021-03-18,0 - 20000,0,9.99,0,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",True,False,False,1,4,0,0,0,0,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Partial Controller Support,Remote Play Together","Action,Indie","[""Beat 'em up"", 'Action', '2D']","CYBIRD Co.,Ltd.",Gotcha Gotcha Games
629430,The Last Birdling,2017-08-31,0 - 20000,0,5.99,2,['English'],True,True,True,55,1,28,0,378,378,"Single-player,Steam Achievements,Steam Trading Cards",Indie,"['Indie', 'Visual Novel', 'Anime']",InvertMouse,InvertMouse
1239020,TOGETHER BnB,2021-04-09,100000 - 200000,0,17.99,0,"['English', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,3297,1550,0,4658,333,379,Single-player,"Adventure,Casual,Indie,RPG,Simulation,Early Access","['Early Access', 'Sexual Content', 'Dating Sim']",AURORA Games,AURORA Games
611960,Pilam Sky,2018-02-22,20000 - 50000,0,3.99,0,"['English', 'Russian']",True,False,False,39,7,10,0,315,327,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Steam Trading Cards,Remote Play Together","Action,Casual,Indie,Simulation","['Action', 'Casual', 'Indie']",BeagleGames,BeagleGames
527990,Gladiator Trainer,2016-11-25,100000 - 200000,0,1.99,0,['English'],True,False,False,163,66,15,193,430,292,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud","Action,Adventure,Indie,RPG","['RPG', 'RPGMaker', 'Indie']",Pilgrim Adventures,Senpai Studios
1424330,Wobbledogs,2022-03-15,50000 - 100000,0,19.99,1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",True,True,False,3845,80,73,3577,91,91,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Casual,Indie,Simulation","['Dog', 'Sandbox', 'Cute']",Animal Uprising,Secret Mode
421670,CUPID - A free to play Visual Novel,2016-03-04,100000 - 200000,18,0.0,0,['English'],True,True,True,1075,160,67,0,234,256,"Single-player,Steam Achievements","Free to Play,Indie,RPG,Simulation","['Free to Play', 'Sexual Content', 'Visual Novel']",Fervent,Afterthought Studios
398680,Ace Of Words,2016-05-13,100000 - 200000,0,4.99,0,['English'],True,False,False,538,280,18,0,413,448,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Casual,Indie","['Casual', 'Indie', 'Word Game']",ZeroBit Games,Ocean Media LLC
1496680,A Token War,2021-04-28,0 - 20000,0,12.99,1,['English'],True,False,False,14,3,0,0,0,0,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Remote Play Together","Indie,Strategy","['Strategy', 'Turn-Based Strategy', 'Deckbuilding']",UpRoom Games,UpRoom Games
871670,TrapLand,2018-06-28,0 - 20000,0,1.09,0,['English'],True,False,False,0,3,0,0,0,0,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Remote Play Together","Adventure,Indie","['Adventure', 'Indie']",Tandem,Versus Studio
1263070,Blightbound,2021-07-27,50000 - 100000,0,19.99,1,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,806,393,27,920,651,1245,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support","Action,Adventure,Indie,RPG","['RPG', 'Adventure', 'Indie']",Ronimo Games,Devolver Digital
1169870,Witch Loraine's Death Game,2019-10-31,0 - 20000,0,3.99,0,['English'],True,False,False,13,0,0,0,0,0,Single-player,"Adventure,Indie,RPG","['RPG', 'Adventure', 'Indie']",Giordano Pacifico,Giordano Pacifico
428930,Into the Belly of the Beast,2016-06-22,0 - 20000,0,14.99,0,"['English', 'German', 'Spanish - Spain', 'Polish']",True,True,False,8,0,30,0,0,0,"Single-player,Steam Achievements,Full controller support,Remote Play on TV","Action,Adventure,Casual,Indie","['Action', 'Adventure', 'Casual']",Lucky Brograms,Lucky Brograms
638070,Murderous Pursuits,2018-04-26,1000000 - 2000000,0,9.99,2,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Turkish', 'Japanese', 'Korean', 'Simplified Chinese']",True,False,False,1743,1007,145,344,1177,305,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Steam Achievements,Steam Trading Cards,Partial Controller Support,Stats,Steam Leaderboards","Action,Indie,Simulation,Strategy","['Action', 'Simulation', 'Indie']",Blazing Griffin,Blazing Griffin
1687990,Clunky Hero,2021-11-09,0 - 20000,0,11.99,2,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Traditional Chinese', 'Norwegian', 'Portuguese - Brazil']",True,True,True,53,5,65,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Casual,Indie,RPG,Early Access","['Early Access', 'Souls-like', 'Action-Adventure']",Chaosmonger Studio,Chaosmonger Studio
750460,WRONGED,2017-11-24,0 - 20000,0,1.99,0,['English'],True,False,False,23,6,4,0,0,0,"Single-player,Steam Achievements,Partial Controller Support","Action,Adventure,Indie","['Adventure', 'Indie', 'Action']",Joshua Roland,Joshua Roland
874770,Goinund,2018-07-24,20000 - 50000,0,1.99,0,"['English', 'French', 'German', 'Simplified Chinese', 'Russian']",True,False,False,19,2,1,0,0,0,"Single-player,Steam Achievements","Action,Indie","['Arena Shooter', ""Shoot 'Em Up"", 'Demons']",weird bloom,weird bloom
1921850,Lenin Simulator,2022-04-06,0 - 20000,0,4.99,0,['English'],True,True,True,14,5,17,0,0,0,Single-player,Simulation,"['Political Sim', 'Simulation', 'Politics']",lsimul,lsimul
407880,Mad Nords: Probably an Epic Quest,2016-12-02,0 - 20000,0,1.19,1,"['English', 'Russian', 'Ukrainian']",True,True,True,106,7,21,0,363,363,"Single-player,Steam Achievements,Steam Trading Cards,Captions available","Adventure,Indie,RPG","['RPG', 'Indie', 'Adventure']",Dragon's Games,Dragon's Games
788900,VR_PlayRoom : Episode Beginning (Escape Room - Horror),2018-02-02,0 - 20000,0,4.99,0,['English'],True,False,False,4,1,0,0,0,0,Single-player,"Action,Adventure,Indie","['Action', 'Adventure', 'Indie']",WeVery,WeVery
1914240,Scapegoat,2022-04-26,0 - 20000,0,4.99,0,['English'],True,True,False,2,0,0,0,0,0,"Single-player,Partial Controller Support","Action,Casual,Indie","['Action', 'Atmospheric', 'Top-Down Shooter']",Joseph Meering,JugglingJoeStudios
946000,Captain MaCaw,2019-01-17,0 - 20000,0,2.99,0,['English'],True,False,False,20,1,16,0,0,0,"Single-player,Steam Achievements,Partial Controller Support","Adventure,Indie","['Adventure', 'Indie', 'Platformer']",Auld Games,Auld Games
806670,Lanterns,2018-03-14,0 - 20000,0,7.99,0,['English'],True,False,False,4,0,1,0,0,0,"Multi-player,Co-op,LAN Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Steam Cloud,Remote Play Together","Indie,Early Access","['Indie', 'Early Access', 'Platformer']",Artefact Assembly,Artefact Assembly
1368000,Secret Agent Allan Martin in ... Phoenix Erupting,2020-11-03,20000 - 50000,0,1.99,0,['English'],True,False,False,1,0,0,0,0,0,Single-player,"Adventure,Indie","['Comedy', 'Choose Your Own Adventure', 'Visual Novel']",SC Games,SC Games
228300,Remember Me,2013-06-03,500000 - 1000000,16,29.99,1,"['English', 'German', 'French', 'Italian', 'Russian', 'Polish', 'Portuguese - Brazil', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,11697,2365,50,8973,352,208,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure","['Cyberpunk', 'Action', 'Female Protagonist']",DONTNOD Entertainment,Capcom
325880,Crystal Catacombs,2015-01-15,0 - 20000,0,7.99,0,['English'],True,True,True,38,47,10,0,0,0,"Single-player,Full controller support",Indie,"['Indie', 'Platformer', 'Metroidvania']","Levels or Lives,Super Fun Games",Crescent Moon Games
737520,Flynn: Son of Crimson,2021-09-15,0 - 20000,0,19.99,1,"['English', 'Japanese', 'Korean', 'Simplified Chinese', 'French', 'German', 'Russian', 'Spanish - Latin America']",True,False,False,252,48,22,189,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Indie","['Adventure', 'Indie', 'Action']",Studio Thunderhorse,Humble Games
1338620,Troupe,2021-06-16,0 - 20000,0,4.99,0,"['English', 'Portuguese - Brazil']",True,False,False,18,0,20,0,0,0,"Single-player,Partial Controller Support","Action,Adventure,Indie","['Metroidvania', 'Hand-drawn', 'Dungeon Crawler']",Spiral Digit,Spiral Digit
1292550,Lockdown,2020-05-14,0 - 20000,0,0.0,0,['English'],True,False,False,19,11,0,0,0,0,"Single-player,Multi-player,PvP,Online PvP,LAN PvP","Action,Adventure,Casual,Indie,Strategy,Early Access","['Action', 'Indie', 'Casual']","Tony M00fins Capp,Chris Saget Mac",Chriton Studios
711570,Epic Battle Simulator 2,2017-11-02,0 - 20000,0,4.99,0,['English'],True,False,False,30,14,0,0,0,0,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer","Violent,Action,Adventure,Indie,Simulation,Strategy","['Strategy', 'Indie', 'Simulation']",Rappid Studios,Rappid Studios
1050000,Bear With Me: The Lost Robots,2019-07-30,20000 - 50000,0,1.24,1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",True,False,False,84,13,64,0,324,324,"Single-player,Partial Controller Support","Adventure,Indie","['Point & Click', 'Noir', 'Female Protagonist']",Exordium Games,Modus Games
431510,Mystic Destinies: Serendipity of Aeons,2016-02-11,100000 - 200000,0,0.0,11,['English'],True,True,True,313,68,35,0,6,9,"Single-player,Steam Achievements,Steam Trading Cards,In-App Purchases","Adventure,Casual,Indie,Simulation","['Visual Novel', 'Otome', 'Female Protagonist']",Aeon Dream Studios,Aeon Dream Studios
1371770,Dust to Dusk,2020-08-26,0 - 20000,0,0.99,0,"['English', 'Japanese']",True,False,False,22,0,0,0,0,0,Single-player,Adventure,"['Horror', 'Adventure', '2D']",C3 Games,C3 Games
565120,The Station,2018-02-19,50000 - 100000,0,14.99,0,"['English', 'French', 'Spanish - Spain', 'Russian', 'Italian', 'German']",True,True,True,770,128,11,765,0,0,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play on TV","Adventure,Indie","['Indie', 'Adventure', 'Story Rich']",The Station,The Station
929170,Innocent Forest: The Bird of Light,2018-10-05,0 - 20000,0,4.99,0,"['English', 'Japanese']",True,False,False,22,5,0,0,0,0,"Single-player,Full controller support","Adventure,Casual,Simulation","['Simulation', 'Adventure', 'Casual']",MyDearest Inc.,Sekai Project
1066240,Tankex,2019-05-30,0 - 20000,0,0.99,0,['English'],True,False,False,44,15,0,0,0,0,"Single-player,Multi-player,PvP,Online PvP","Action,Casual,Indie","['Action', 'Indie', 'Casual']",RewindApp,RewindApp
1055780,Plunger Knight - Washers of Truth,2019-05-17,0 - 20000,0,1.99,0,['English'],True,False,False,3,1,0,0,0,0,Single-player,"Action,Adventure,Casual,Indie,RPG","['Action', 'Adventure', 'Indie']",Greenlynx,Greenlynx
991810,Strategic Mind: The Pacific,2019-10-25,20000 - 50000,0,29.99,0,"['English', 'Russian', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Portuguese - Brazil', 'Polish', 'Korean']",True,False,False,433,125,36,487,61,61,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Indie,Simulation,Strategy","['Singleplayer', 'Board Game', 'Turn-Based Tactics']",Starni Games,Starni Games
893180,Catherine Classic,2019-01-10,200000 - 500000,18,19.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",True,False,False,6312,861,50,5567,555,382,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play Together",Adventure,"['Sexual Content', 'Anime', 'Mature']",ATLUS,SEGA
911220,Dusk Diver 酉閃町,2019-10-23,20000 - 50000,0,34.99,2,"['Traditional Chinese', 'Japanese', 'English', 'Simplified Chinese', 'Russian']",True,False,False,555,86,38,505,483,483,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Action,Adventure,RPG","['Action', 'RPG', 'Adventure']","WANIN International,JERA",WANIN International
1494910,pemsa,2022-04-13,20000 - 50000,0,0.0,0,['English'],True,False,True,70,8,0,0,0,0,"Single-player,Full controller support","Action,Adventure,Casual,Free to Play,Indie,Racing,RPG,Strategy","['Experimental', '2D', 'Retro']",Rexcellent Games,Rexcellent Games
873910,Rail World,2018-11-28,50000 - 100000,0,0.0,0,"['English', 'German']",True,False,False,34,66,0,0,5,9,"Single-player,In-App Purchases","Casual,Free to Play,Simulation,Strategy","['Free to Play', 'Simulation', 'Casual']",Independent Arts Software,upjers
1326330,Data mining 8,2020-06-05,0 - 20000,0,1.99,0,['English'],True,False,False,4,2,100,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Casual,Indie","['Casual', 'Indie', 'Puzzle']",Blender Games,Blender Games
